doi,volume,year,source,position,name,orcid,oa_author_id,institutions,countries,name_norm,canon,init_key,orcid_clean,oa_id_clean,cluster_root,cluster_id,name_canonical
10.5281/zenodo.7604163,26,2023,openalex,first,Carina Paola Guamán Álvarez,,https://openalex.org/A5080417963,,,Carina Paola Guamán Álvarez,alvarez carina guaman paola,c|alvarez guaman paola,,https://openalex.org/A5080417963,1684,973,Carina Paola Guamán Álvarez
10.5281/zenodo.7604163,26,2023,openalex,middle,Viviana Xiomara Paucar Manzano,,https://openalex.org/A5071518727,,,Viviana Xiomara Paucar Manzano,manzano paucar viviana xiomara,v|manzano paucar xiomara,,https://openalex.org/A5071518727,1685,974,Viviana Xiomara Paucar Manzano
10.5281/zenodo.7604163,26,2023,openalex,last,Cristian Vicente Morocho Cegarra,,https://openalex.org/A5030460746,,,Cristian Vicente Morocho Cegarra,cegarra cristian morocho vicente,c|cegarra morocho vicente,,https://openalex.org/A5030460746,1686,975,Cristian Vicente Morocho Cegarra
10.5281/zenodo.7604171,26,2023,openalex,first,Israel Adolfo Castro Vélez,,https://openalex.org/A5051903492,,,Israel Adolfo Castro Vélez,adolfo castro israel velez,i|adolfo castro velez,,https://openalex.org/A5051903492,1687,976,Israel Adolfo Castro Vélez
10.5281/zenodo.7604171,26,2023,openalex,middle,David Josué Dávalos López,,https://openalex.org/A5049840439,,,David Josué Dávalos López,davalos david josue lopez,d|davalos josue lopez,,https://openalex.org/A5049840439,1688,977,David Josué Dávalos López
10.5281/zenodo.7604171,26,2023,openalex,last,Janeth Alexandra Salvador Arroba,,https://openalex.org/A5063523153,,,Janeth Alexandra Salvador Arroba,alexandra arroba janeth salvador,j|alexandra arroba salvador,,https://openalex.org/A5063523153,1689,978,Janeth Alexandra Salvador Arroba
10.5281/zenodo.7604178,26,2023,openalex,first,Marcelo Armijos Briones,0000-0002-5500-4768,https://openalex.org/A5090828474,,,Marcelo Armijos Briones,armijos briones marcelo,m|armijos briones,0000-0002-5500-4768,https://openalex.org/A5090828474,1795,1054,Marcelo Armijos Briones
10.5281/zenodo.7604178,26,2023,openalex,middle,Juan Sebastián Flores Fiallos,0000-0002-5433-5426,https://openalex.org/A5077176995,,,Juan Sebastián Flores Fiallos,fiallos flores juan sebastian,j|fiallos flores sebastian,0000-0002-5433-5426,https://openalex.org/A5077176995,1691,979,Juan Sebastián Flores Fiallos
10.5281/zenodo.7604178,26,2023,openalex,last,Steven Javier Macas Paredes,,https://openalex.org/A5050447172,,,Steven Javier Macas Paredes,javier macas paredes steven,s|javier macas paredes,,https://openalex.org/A5050447172,1692,980,Steven Javier Macas Paredes
10.5281/zenodo.7604182,26,2023,openalex,first,Paola Andrea Mena Silva,0000-0001-9242-0296,https://openalex.org/A5080422587,,,Paola Andrea Mena Silva,andrea mena paola silva,p|andrea mena silva,0000-0001-9242-0296,https://openalex.org/A5080422587,1693,981,Paola Andrea Mena Silva
10.5281/zenodo.7604182,26,2023,openalex,middle,Alejandra Sthefanny Ulloa Borja,,https://openalex.org/A5011590067,,,Alejandra Sthefanny Ulloa Borja,alejandra borja sthefanny ulloa,a|borja sthefanny ulloa,,https://openalex.org/A5011590067,1694,982,Alejandra Sthefanny Ulloa Borja
10.5281/zenodo.7604182,26,2023,openalex,last,María Fernanda Hidalgo Martínez,,https://openalex.org/A5108829772,,,María Fernanda Hidalgo Martínez,fernanda hidalgo maria martinez,m|fernanda hidalgo martinez,,https://openalex.org/A5108829772,1695,983,María Fernanda Hidalgo Martínez
10.5281/zenodo.7604188,26,2023,openalex,first,Patricio Alonso Jaramillo Guerrero,0000-0003-4612-7501,https://openalex.org/A5014022485,,,Patricio Alonso Jaramillo Guerrero,alonso guerrero jaramillo patricio,p|alonso guerrero jaramillo,0000-0003-4612-7501,https://openalex.org/A5014022485,1726,1008,Patricio Alonso Jaramillo Guerrero
10.5281/zenodo.7604188,26,2023,openalex,middle,Kevin Fabricio Aveiga Manosalvas,,https://openalex.org/A5067798911,,,Kevin Fabricio Aveiga Manosalvas,aveiga fabricio kevin manosalvas,k|aveiga fabricio manosalvas,,https://openalex.org/A5067798911,1697,984,Kevin Fabricio Aveiga Manosalvas
10.5281/zenodo.7604188,26,2023,openalex,last,Davianny Alexander Corrales Alciva,,https://openalex.org/A5026111832,,,Davianny Alexander Corrales Alciva,alciva alexander corrales davianny,d|alciva alexander corrales,,https://openalex.org/A5026111832,1698,985,Davianny Alexander Corrales Alciva
10.5281/zenodo.7604193,26,2023,openalex,first,Andrea Estefanía Buenaño Duque,,https://openalex.org/A5026115636,,,Andrea Estefanía Buenaño Duque,andrea buenano duque estefania,a|buenano duque estefania,,https://openalex.org/A5026115636,1699,986,Andrea Estefanía Buenaño Duque
10.5281/zenodo.7604193,26,2023,openalex,middle,Joshua Ismael Paredes Cisneros,0000-0001-8567-5207,https://openalex.org/A5017402214,,,Joshua Ismael Paredes Cisneros,cisneros ismael joshua paredes,j|cisneros ismael paredes,0000-0001-8567-5207,https://openalex.org/A5017402214,1700,987,Joshua Ismael Paredes Cisneros
10.5281/zenodo.7604193,26,2023,openalex,last,Carlos Gustavo López Barrionuevo,0000-0003-1102-4350,https://openalex.org/A5024378173,,,Carlos Gustavo López Barrionuevo,barrionuevo carlos gustavo lopez,c|barrionuevo gustavo lopez,0000-0003-1102-4350,https://openalex.org/A5024378173,1842,1098,Carlos Gustavo López Barrionuevo
10.5281/zenodo.7604205,26,2023,openalex,first,Diana Sofía Iglesias Espín,,https://openalex.org/A5038185894,,,Diana Sofía Iglesias Espín,diana espin iglesias sofia,d|espin iglesias sofia,,https://openalex.org/A5038185894,1702,988,Diana Sofía Iglesias Espín
10.5281/zenodo.7604205,26,2023,openalex,middle,Erika Sarahí Cocha Chicaiza,,https://openalex.org/A5086369971,,,Erika Sarahí Cocha Chicaiza,chicaiza cocha erika sarahi,e|chicaiza cocha sarahi,,https://openalex.org/A5086369971,1703,989,Erika Sarahí Cocha Chicaiza
10.5281/zenodo.7604205,26,2023,openalex,last,Juan Alberto Viteri-Rodríguez,0000-0002-2463-7036,https://openalex.org/A5017530720,,,Juan Alberto Viteri-Rodríguez,alberto juan rodriguez viteri,j|alberto rodriguez viteri,0000-0002-2463-7036,https://openalex.org/A5017530720,1704,990,Juan Alberto Viteri-Rodríguez
10.5281/zenodo.7604213,26,2023,openalex,first,Mónica Gabriela Chachalo Sandoval,,https://openalex.org/A5001699992,,,Mónica Gabriela Chachalo Sandoval,chachalo gabriela monica sandoval,m|chachalo gabriela sandoval,,https://openalex.org/A5001699992,1825,1082,Mónica Gabriela Chachalo Sandoval
10.5281/zenodo.7604213,26,2023,openalex,middle,Evelyn Paulina Chacha Ochoa,,https://openalex.org/A5014534336,,,Evelyn Paulina Chacha Ochoa,chacha evelyn ochoa paulina,e|chacha ochoa paulina,,https://openalex.org/A5014534336,1706,991,Evelyn Paulina Chacha Ochoa
10.5281/zenodo.7604213,26,2023,openalex,last,Shanderlyn Alejandra Herrera Sánchez,,https://openalex.org/A5043684903,,,Shanderlyn Alejandra Herrera Sánchez,alejandra herrera sanchez shanderlyn,s|alejandra herrera sanchez,,https://openalex.org/A5043684903,1707,992,Shanderlyn Alejandra Herrera Sánchez
10.5281/zenodo.7616422,26,2023,openalex,first,Roxana Abigail Morales Guanin,,https://openalex.org/A5044070854,,,Roxana Abigail Morales Guanin,abigail guanin morales roxana,r|abigail guanin morales,,https://openalex.org/A5044070854,1708,993,Roxana Abigail Morales Guanin
10.5281/zenodo.7616422,26,2023,openalex,middle,Arianna Dennise Verdezoto Martínez,,https://openalex.org/A5026028046,,,Arianna Dennise Verdezoto Martínez,arianna dennise martinez verdezoto,a|dennise martinez verdezoto,,https://openalex.org/A5026028046,1709,994,Arianna Dennise Verdezoto Martínez
10.5281/zenodo.7616422,26,2023,openalex,last,María de Lourdes Llerena cepeda,,https://openalex.org/A5044019585,,,María de Lourdes Llerena cepeda,cepeda llerena lourdes maria,m|cepeda llerena lourdes,,https://openalex.org/A5044019585,1710,995,María de Lourdes Llerena Cepeda
10.5281/zenodo.7616459,26,2023,openalex,first,Alex Ramon Valencia Herrera,,https://openalex.org/A5007492214,,,Alex Ramon Valencia Herrera,alex herrera ramon valencia,a|herrera ramon valencia,,https://openalex.org/A5007492214,1711,996,Alex Ramón Valencia Herrera
10.5281/zenodo.7616459,26,2023,openalex,middle,Liliana Katherine Sailema López,0000-0003-1709-4261,https://openalex.org/A5049814315,,,Liliana Katherine Sailema López,katherine liliana lopez sailema,l|katherine lopez sailema,0000-0003-1709-4261,https://openalex.org/A5049814315,1757,1028,Liliana Katherine Sailema López
10.5281/zenodo.7616459,26,2023,openalex,last,Génesis Alexandra Zúñiga Cárdenas,0000-0003-2010-0044,https://openalex.org/A5021388321,,,Génesis Alexandra Zúñiga Cárdenas,alexandra cardenas genesis zuniga,g|alexandra cardenas zuniga,0000-0003-2010-0044,https://openalex.org/A5021388321,1758,1029,Génesis Alexandra Zúñiga Cárdenas
10.5281/zenodo.7616497,26,2023,openalex,first,Ana Cristina Arellano Haro,0009-0000-6983-2735,https://openalex.org/A5037638197,,,Ana Cristina Arellano Haro,ana arellano cristina haro,a|arellano cristina haro,0009-0000-6983-2735,https://openalex.org/A5037638197,1714,997,Ana Cristina Arellano Haro
10.5281/zenodo.7616497,26,2023,openalex,middle,Diego Armando Suárez Páez,,https://openalex.org/A5063416740,,,Diego Armando Suárez Páez,armando diego paez suarez,d|armando paez suarez,,https://openalex.org/A5063416740,1715,998,Diego Armando Suárez Páez
10.5281/zenodo.7616497,26,2023,openalex,last,Mayra Alexandra López Villagrán,0000-0002-1665-4370,https://openalex.org/A5059326416,,,Mayra Alexandra López Villagrán,alexandra lopez mayra villagran,m|alexandra lopez villagran,0000-0002-1665-4370,https://openalex.org/A5059326416,1716,999,Mayra Alexandra López Villagrán
10.5281/zenodo.7616533,26,2023,openalex,first,Rosita Elizabeth Olivo Torres,,https://openalex.org/A5056771491,,,Rosita Elizabeth Olivo Torres,elizabeth olivo rosita torres,r|elizabeth olivo torres,,https://openalex.org/A5056771491,1717,1000,Rosita Elizabeth Olivo Torres
10.5281/zenodo.7616533,26,2023,openalex,middle,Nayely Belén Quintana Amores,,https://openalex.org/A5003501145,,,Nayely Belén Quintana Amores,amores belen nayely quintana,n|amores belen quintana,,https://openalex.org/A5003501145,1718,1001,Nayely Belén Quintana Amores
10.5281/zenodo.7616533,26,2023,openalex,last,Erick Stalyn Zavala Coello,,https://openalex.org/A5088105641,,,Erick Stalyn Zavala Coello,coello erick stalyn zavala,e|coello stalyn zavala,,https://openalex.org/A5088105641,1719,1002,Erick Stalyn Zavala Coello
10.5281/zenodo.7616560,26,2023,openalex,first,Ronelsys Martínez Martinez,,https://openalex.org/A5054118984,,,Ronelsys Martínez Martinez,martinez martinez ronelsys,r|martinez martinez,,https://openalex.org/A5054118984,1720,1003,Ronelsys Martínez Martinez
10.5281/zenodo.7616560,26,2023,openalex,middle,Iván Pimienta Concepción,0000-0002-7623-7499,https://openalex.org/A5030073184,,,Iván Pimienta Concepción,concepcion ivan pimienta,i|concepcion pimienta,0000-0002-7623-7499,https://openalex.org/A5030073184,1721,1004,Iván Pimienta Concepción
10.5281/zenodo.7616560,26,2023,openalex,last,Raúl González-Salas,0000-0003-1623-3709,https://openalex.org/A5068072259,,,Raúl González-Salas,gonzalez raul salas,r|gonzalez salas,0000-0003-1623-3709,https://openalex.org/A5068072259,1754,1025,Raúl González Salas
10.5281/zenodo.7616901,26,2023,openalex,first,Diana Lorena Jordán Fiallos,,https://openalex.org/A5056337924,,,Diana Lorena Jordán Fiallos,diana fiallos jordan lorena,d|fiallos jordan lorena,,https://openalex.org/A5056337924,1723,1005,"Jordán Fiallos, Diana Lorena"
10.5281/zenodo.7616901,26,2023,openalex,middle,Jennifer Carolina López Paredes,,https://openalex.org/A5000022903,,,Jennifer Carolina López Paredes,carolina jennifer lopez paredes,j|carolina lopez paredes,,https://openalex.org/A5000022903,1724,1006,Jennifer Carolina López Paredes
10.5281/zenodo.7616901,26,2023,openalex,last,Doménica Paulina Quiroz Gallardo,,https://openalex.org/A5042748981,,,Doménica Paulina Quiroz Gallardo,domenica gallardo paulina quiroz,d|gallardo paulina quiroz,,https://openalex.org/A5042748981,1725,1007,Doménica Paulina Quiroz Gallardo
10.5281/zenodo.7616993,26,2023,openalex,first,Patricio Alonso Jaramillo Guerrero,0000-0003-4612-7501,https://openalex.org/A5014022485,,,Patricio Alonso Jaramillo Guerrero,alonso guerrero jaramillo patricio,p|alonso guerrero jaramillo,0000-0003-4612-7501,https://openalex.org/A5014022485,1726,1008,Patricio Alonso Jaramillo Guerrero
10.5281/zenodo.7616993,26,2023,openalex,middle,Juan Andrés Alarcón Mayorga,,https://openalex.org/A5025492274,,,Juan Andrés Alarcón Mayorga,alarcon andres juan mayorga,j|alarcon andres mayorga,,https://openalex.org/A5025492274,1727,1009,Juan Andrés Alarcón Mayorga
10.5281/zenodo.7616993,26,2023,openalex,last,David Alejandro Mesías Narváez,,https://openalex.org/A5048057993,,,David Alejandro Mesías Narváez,alejandro david mesias narvaez,d|alejandro mesias narvaez,,https://openalex.org/A5048057993,1728,1010,David Alejandro Mesías Narváez
10.5281/zenodo.7617243,26,2023,openalex,first,María Fernanda Cueva Moncayo,0000-0001-8440-5352,https://openalex.org/A5046000239,,,María Fernanda Cueva Moncayo,cueva fernanda maria moncayo,m|cueva fernanda moncayo,0000-0001-8440-5352,https://openalex.org/A5046000239,1744,1021,María Fernanda Cueva Moncayo
10.5281/zenodo.7617243,26,2023,openalex,middle,Ariel Eduardo Cajas Jami,,https://openalex.org/A5016045879,,,Ariel Eduardo Cajas Jami,ariel cajas eduardo jami,a|cajas eduardo jami,,https://openalex.org/A5016045879,1730,1011,Ariel Eduardo Cajas Jami
10.5281/zenodo.7617243,26,2023,openalex,last,Jhosua Santiago Flores Bonilla,,https://openalex.org/A5071234122,,,Jhosua Santiago Flores Bonilla,bonilla flores jhosua santiago,j|bonilla flores santiago,,https://openalex.org/A5071234122,1731,1012,Jhosua Santiago Flores Bonilla
10.5281/zenodo.7517508,25,2022,openalex,first,Florentín Smarandache,0000-0002-5560-5926,https://openalex.org/A5012703845,,,Florentín Smarandache,florentin smarandache,f|smarandache,0000-0002-5560-5926,https://openalex.org/A5012703845,2134,1302,Florentin Smarandache
10.5281/zenodo.7517538,25,2022,openalex,first,Carlos Omar Blacio Vil,,https://openalex.org/A5089182555,,,Carlos Omar Blacio Vil,blacio carlos omar vil,c|blacio omar vil,,https://openalex.org/A5089182555,1733,1013,Carlos Omar Blacio Vil
10.5281/zenodo.7517538,25,2022,openalex,middle,Carlos Alberto Pérez Padilla,0000-0003-1898-0492,https://openalex.org/A5024889476,,,Carlos Alberto Pérez Padilla,alberto carlos padilla perez,c|alberto padilla perez,0000-0003-1898-0492,https://openalex.org/A5024889476,1734,1014,Carlos Alberto Pérez Padilla
10.5281/zenodo.7517538,25,2022,openalex,last,María Grazia Teneda Espín,,https://openalex.org/A5026269140,,,María Grazia Teneda Espín,espin grazia maria teneda,m|espin grazia teneda,,https://openalex.org/A5026269140,1735,1015,María Grazia Teneda Espín
10.5281/zenodo.7519020,25,2022,openalex,first,Riber Fabián Donoso Noroña,0000-0002-9132-3459,https://openalex.org/A5013555081,,,Riber Fabián Donoso Noroña,donoso fabian norona riber,r|donoso fabian norona,0000-0002-9132-3459,https://openalex.org/A5013555081,1866,1120,Riber Fabián Donoso Noroña
10.5281/zenodo.7519020,25,2022,openalex,middle,Nairovys Gómez Martínez,0000-0003-1120-8408,https://openalex.org/A5087948843,,,Nairovys Gómez Martínez,gomez martinez nairovys,n|gomez martinez,0000-0003-1120-8408,https://openalex.org/A5087948843,1862,1116,Nairovys Gómez Martínez
10.5281/zenodo.7519020,25,2022,openalex,last,Adisnay Rodríguez Plascencia,,https://openalex.org/A5004005280,,,Adisnay Rodríguez Plascencia,adisnay plascencia rodriguez,a|plascencia rodriguez,,https://openalex.org/A5004005280,1761,1030,Adisnay Rodríguez Plascencia
10.5281/zenodo.7519044,25,2022,openalex,first,Alía Belén Otáñez Herrera,,https://openalex.org/A5034994556,,,Alía Belén Otáñez Herrera,alia belen herrera otanez,a|belen herrera otanez,,https://openalex.org/A5034994556,1739,1016,Alía Belén Otáñez Herrera
10.5281/zenodo.7519044,25,2022,openalex,last,Mónica Sofía Pallo Sarabia,,https://openalex.org/A5047104511,,,Mónica Sofía Pallo Sarabia,monica pallo sarabia sofia,m|pallo sarabia sofia,,https://openalex.org/A5047104511,1740,1017,Mónica Sofía Pallo Sarabia
10.5281/zenodo.7519075,25,2022,openalex,first,Israel Darío Carrillo Quisnia,,https://openalex.org/A5015991796,,,Israel Darío Carrillo Quisnia,carrillo dario israel quisnia,i|carrillo dario quisnia,,https://openalex.org/A5015991796,1741,1018,Israel Darío Carrillo Quisnia
10.5281/zenodo.7519075,25,2022,openalex,middle,Cristian Xavier Muñoz Peralvo,,https://openalex.org/A5070439569,,,Cristian Xavier Muñoz Peralvo,cristian munoz peralvo xavier,c|munoz peralvo xavier,,https://openalex.org/A5070439569,1742,1019,Cristian Xavier Muñoz Peralvo
10.5281/zenodo.7519075,25,2022,openalex,last,Steffy Mishell Falconí Cobeña,,https://openalex.org/A5055114917,,,Steffy Mishell Falconí Cobeña,cobena falconi mishell steffy,s|cobena falconi mishell,,https://openalex.org/A5055114917,1743,1020,Steffy Mishell Falconí Cobeña
10.5281/zenodo.7519104,25,2022,openalex,first,María Fernanda Cueva Moncayo,0000-0001-8440-5352,https://openalex.org/A5046000239,,,María Fernanda Cueva Moncayo,cueva fernanda maria moncayo,m|cueva fernanda moncayo,0000-0001-8440-5352,https://openalex.org/A5046000239,1744,1021,María Fernanda Cueva Moncayo
10.5281/zenodo.7519104,25,2022,openalex,middle,Damaris Katherine Huera Valencia,,https://openalex.org/A5080062082,,,Damaris Katherine Huera Valencia,damaris huera katherine valencia,d|huera katherine valencia,,https://openalex.org/A5080062082,1745,1022,Damaris Katherine Huera Valencia
10.5281/zenodo.7519104,25,2022,openalex,last,Nicolás Andrés Sotomayor Jarrín,,https://openalex.org/A5047275272,,,Nicolás Andrés Sotomayor Jarrín,andres jarrin nicolas sotomayor,n|andres jarrin sotomayor,,https://openalex.org/A5047275272,1746,1023,Nicolás Andrés Sotomayor Jarrín
10.5281/zenodo.7519119,25,2022,openalex,first,Fanny del Rocío Lozada López,,https://openalex.org/A5042137605,,,Fanny del Rocío Lozada López,fanny lopez lozada rocio,f|lopez lozada rocio,,https://openalex.org/A5042137605,1750,1024,Fanny del Rocío Lozada López
10.5281/zenodo.7519119,25,2022,openalex,middle,Verónica Alejandra Salame Ortíz,,https://openalex.org/A5112888549,,,Verónica Alejandra Salame Ortíz,alejandra ortiz salame veronica,v|alejandra ortiz salame,,https://openalex.org/A5112888549,1860,1114,Verónica Alejandra Salame Ortiz
10.5281/zenodo.7519119,25,2022,openalex,last,Rómulo Guillermo López Torres,0000-0001-9656-3876,https://openalex.org/A5066032707,,,Rómulo Guillermo López Torres,guillermo lopez romulo torres,r|guillermo lopez torres,0000-0001-9656-3876,https://openalex.org/A5066032707,1859,1113,Rómulo Guillermo López Torres
10.5281/zenodo.7519127,25,2022,openalex,first,Fanny del Rocío Lozada López,,https://openalex.org/A5042137605,,,Fanny del Rocío Lozada López,fanny lopez lozada rocio,f|lopez lozada rocio,,https://openalex.org/A5042137605,1750,1024,Fanny del Rocío Lozada López
10.5281/zenodo.7519127,25,2022,openalex,middle,Verónica Alejandra Salame Ortíz,,https://openalex.org/A5112888549,,,Verónica Alejandra Salame Ortíz,alejandra ortiz salame veronica,v|alejandra ortiz salame,,https://openalex.org/A5112888549,1860,1114,Verónica Alejandra Salame Ortiz
10.5281/zenodo.7519127,25,2022,openalex,last,Rómulo Guillermo López Torres,0000-0001-9656-3876,https://openalex.org/A5066032707,,,Rómulo Guillermo López Torres,guillermo lopez romulo torres,r|guillermo lopez torres,0000-0001-9656-3876,https://openalex.org/A5066032707,1859,1113,Rómulo Guillermo López Torres
10.5281/zenodo.7519208,25,2022,openalex,first,Mildre Mercedes Vidal del Río,0000-0003-3496-5057,https://openalex.org/A5017617540,,,Mildre Mercedes Vidal del Río,mercedes mildre rio vidal,m|mercedes rio vidal,0000-0003-3496-5057,https://openalex.org/A5017617540,1208,652,Mildre Mercedes Vidal del Río
10.5281/zenodo.7519208,25,2022,openalex,middle,Raúl González-Salas,0000-0003-1623-3709,https://openalex.org/A5068072259,,,Raúl González-Salas,gonzalez raul salas,r|gonzalez salas,0000-0003-1623-3709,https://openalex.org/A5068072259,1754,1025,Raúl González Salas
10.5281/zenodo.7519208,25,2022,openalex,last,Aldemar Alejandro Monsalve Guamán,0000-0001-7106-0746,https://openalex.org/A5077607794,,,Aldemar Alejandro Monsalve Guamán,aldemar alejandro guaman monsalve,a|alejandro guaman monsalve,0000-0001-7106-0746,https://openalex.org/A5077607794,1755,1026,Aldemar Alejandro Monsalve Guamán
10.5281/zenodo.7519218,25,2022,openalex,first,Alejandro Sebastián Mayorga Garcés,,https://openalex.org/A5104102280,,,Alejandro Sebastián Mayorga Garcés,alejandro garces mayorga sebastian,a|garces mayorga sebastian,,https://openalex.org/A5104102280,1756,1027,Alejandro Sebastián Mayorga Garcés
10.5281/zenodo.7519218,25,2022,openalex,middle,Liliana Katherine Sailema López,0000-0003-1709-4261,https://openalex.org/A5049814315,,,Liliana Katherine Sailema López,katherine liliana lopez sailema,l|katherine lopez sailema,0000-0003-1709-4261,https://openalex.org/A5049814315,1757,1028,Liliana Katherine Sailema López
10.5281/zenodo.7519218,25,2022,openalex,last,Génesis Alexandra Zúñiga Cárdenas,0000-0003-2010-0044,https://openalex.org/A5021388321,,,Génesis Alexandra Zúñiga Cárdenas,alexandra cardenas genesis zuniga,g|alexandra cardenas zuniga,0000-0003-2010-0044,https://openalex.org/A5021388321,1758,1029,Génesis Alexandra Zúñiga Cárdenas
10.5281/zenodo.7519231,25,2022,openalex,first,Riber Fabián Donoso Noroña,0000-0002-9132-3459,https://openalex.org/A5013555081,,,Riber Fabián Donoso Noroña,donoso fabian norona riber,r|donoso fabian norona,0000-0002-9132-3459,https://openalex.org/A5013555081,1866,1120,Riber Fabián Donoso Noroña
10.5281/zenodo.7519231,25,2022,openalex,middle,Nairovys Gómez Martínez,0000-0003-1120-8408,https://openalex.org/A5087948843,,,Nairovys Gómez Martínez,gomez martinez nairovys,n|gomez martinez,0000-0003-1120-8408,https://openalex.org/A5087948843,1862,1116,Nairovys Gómez Martínez
10.5281/zenodo.7519231,25,2022,openalex,last,Adisnay Rodríguez Plascencia,,https://openalex.org/A5004005280,,,Adisnay Rodríguez Plascencia,adisnay plascencia rodriguez,a|plascencia rodriguez,,https://openalex.org/A5004005280,1761,1030,Adisnay Rodríguez Plascencia
10.5281/zenodo.7519268,25,2022,openalex,first,Florentín Smarandache,0000-0002-5560-5926,https://openalex.org/A5012703845,,,Florentín Smarandache,florentin smarandache,f|smarandache,0000-0002-5560-5926,https://openalex.org/A5012703845,2134,1302,Florentin Smarandache
10.5281/zenodo.7519332,25,2022,openalex,first,Johanna Irene Escobar Jara,0000-0002-9053-8060,https://openalex.org/A5033119263,,,Johanna Irene Escobar Jara,escobar irene jara johanna,j|escobar irene jara,0000-0002-9053-8060,https://openalex.org/A5033119263,2028,1240,Johanna Irene Escobar Jara
10.5281/zenodo.7519332,25,2022,openalex,middle,Paola Elizabeth Cortez Clavijo,0000-0002-5926-7282,https://openalex.org/A5042286500,,,Paola Elizabeth Cortez Clavijo,clavijo cortez elizabeth paola,p|clavijo cortez elizabeth,0000-0002-5926-7282,https://openalex.org/A5042286500,1764,1031,Paola Elizabeth Cortez Clavijo
10.5281/zenodo.7519332,25,2022,openalex,middle,Marjorie Alexandra Coronel Suárez,0000-0003-3543-5357,https://openalex.org/A5092098697,,,Marjorie Alexandra Coronel Suárez,alexandra coronel marjorie suarez,m|alexandra coronel suarez,0000-0003-3543-5357,https://openalex.org/A5092098697,1765,1032,Marjorie Alexandra Coronel Suárez
10.5281/zenodo.7519332,25,2022,openalex,last,Noel Batista Hernández,0000-0002-2975-2113,https://openalex.org/A5101521378,,,Noel Batista Hernández,batista hernandez noel,n|batista hernandez,0000-0002-2975-2113,https://openalex.org/A5101521378,1937,1173,"Noel, Batista Hernández"
10.5281/zenodo.7489296,24,2022,openalex,first,Nathalie Steffy Ponce Reyes,0000-0002-0496-2202,https://openalex.org/A5037735061,,,Nathalie Steffy Ponce Reyes,nathalie ponce reyes steffy,n|ponce reyes steffy,0000-0002-0496-2202,https://openalex.org/A5037735061,1767,1033,Nathalie Steffy Ponce Reyes
10.5281/zenodo.7489296,24,2022,openalex,middle,Myrian Margarita Grijalva Palacios,,https://openalex.org/A5000907244,,,Myrian Margarita Grijalva Palacios,grijalva margarita myrian palacios,m|grijalva margarita palacios,,https://openalex.org/A5000907244,1768,1034,Miryan Margarita Grijalva Palacios
10.5281/zenodo.7489296,24,2022,openalex,last,Jordán David Burbano Ortega,,https://openalex.org/A5019592677,,,Jordán David Burbano Ortega,burbano david jordan ortega,j|burbano david ortega,,https://openalex.org/A5019592677,1769,1035,Jordán David Burbano Ortega
10.5281/zenodo.7489486,24,2022,openalex,first,Raúl Fabricio Sánchez Santacruz,0000-0002-4222-6214,https://openalex.org/A5035986086,,,Raúl Fabricio Sánchez Santacruz,fabricio raul sanchez santacruz,r|fabricio sanchez santacruz,0000-0002-4222-6214,https://openalex.org/A5035986086,1770,1036,Raúl Fabricio Sánchez Santacruz
10.5281/zenodo.7489486,24,2022,openalex,middle,Nelly Valeria Vinueza Ochoa,,https://openalex.org/A5034060634,,,Nelly Valeria Vinueza Ochoa,nelly ochoa valeria vinueza,n|ochoa valeria vinueza,,https://openalex.org/A5034060634,1771,1037,Nelly Valeria Vinueza Ochoa
10.5281/zenodo.7489486,24,2022,openalex,last,Patty Elizabeth Del Pozo Franco,0000-0003-0799-6165,https://openalex.org/A5008839598,,,Patty Elizabeth Del Pozo Franco,elizabeth franco patty pozo,p|elizabeth franco pozo,0000-0003-0799-6165,https://openalex.org/A5008839598,1772,1038,Patty Elizabeth Del Pozo Franco
10.5281/zenodo.7489530,24,2022,openalex,first,Marcia Esther España Herreria,,https://openalex.org/A5005515462,,,Marcia Esther España Herreria,espana esther herreria marcia,m|espana esther herreria,,https://openalex.org/A5005515462,1773,1039,Marcia Esther España Herreria
10.5281/zenodo.7489530,24,2022,openalex,middle,Rosa Leonor Maldonado Manzano,0000-0002-0083-3227,https://openalex.org/A5046243778,,,Rosa Leonor Maldonado Manzano,leonor maldonado manzano rosa,r|leonor maldonado manzano,0000-0002-0083-3227,https://openalex.org/A5046243778,2033,1245,Rosa Leonor Maldonado Manzano
10.5281/zenodo.7489530,24,2022,openalex,last,Alex Javier Peñafiel Palacios,,https://openalex.org/A5010283394,,,Alex Javier Peñafiel Palacios,alex javier palacios penafiel,a|javier palacios penafiel,,https://openalex.org/A5010283394,1782,1046,Alex Javier Peñafiel Palacios
10.5281/zenodo.7489521,24,2022,openalex,first,Jéssica Jasmín Cellán Palacios,,https://openalex.org/A5072804658,,,Jéssica Jasmín Cellán Palacios,cellan jasmin jessica palacios,j|cellan jasmin palacios,,https://openalex.org/A5072804658,1776,1040,Jéssica Jasmín Cellán Palacios
10.5281/zenodo.7489521,24,2022,openalex,middle,Iyo Alexis Cruz Piza,0000-0002-9411-9672,https://openalex.org/A5080632142,,,Iyo Alexis Cruz Piza,alexis cruz iyo piza,i|alexis cruz piza,0000-0002-9411-9672,https://openalex.org/A5080632142,1777,1041,Iyo Alexis Cruz Piza
