doi,volume,year,source,position,name,orcid,oa_author_id,institutions,countries,name_norm
10.5281/zenodo.8242004,27,2023,openalex,first,Danay Ramos Duharte,0000-0002-8053-1199,https://openalex.org/A5009300279,,,Danay Ramos Duharte
10.5281/zenodo.8242004,27,2023,openalex,middle,Fidel Robinson Jay,0000-0002-4691-4954,https://openalex.org/A5073931113,,,Fidel Robinson Jay
10.5281/zenodo.8242004,27,2023,openalex,middle,Gregoria Iris Michel Brooks,,https://openalex.org/A5004991370,,,Gregoria Iris Michel Brooks
10.5281/zenodo.8242004,27,2023,openalex,last,Yamila Hayde Elia Oquendo,,https://openalex.org/A5092633890,,,Yamila Hayde Elia Oquendo
10.5281/zenodo.8242018,27,2023,openalex,first,Fidel Robinson Jay,0000-0002-4691-4954,https://openalex.org/A5073931113,,,Fidel Robinson Jay
10.5281/zenodo.8242018,27,2023,openalex,middle,Danay Ramos Duharte,0000-0002-8053-1199,https://openalex.org/A5009300279,,,Danay Ramos Duharte
10.5281/zenodo.8242018,27,2023,openalex,middle,Gregoria Iris Michel Brooks,,https://openalex.org/A5004991370,,,Gregoria Iris Michel Brooks
10.5281/zenodo.8242018,27,2023,openalex,last,Yamila Hayde Elia Oquendo,,https://openalex.org/A5092633890,,,Yamila Hayde Elia Oquendo
10.5281/zenodo.8242024,27,2023,openalex,first,Argelio Díaz Ortíz,,https://openalex.org/A5101233524,,,Argelio Díaz Ortíz
10.5281/zenodo.8242024,27,2023,openalex,middle,Rolando Durand Rill,,https://openalex.org/A5032889224,,,Rolando Durand Rill
10.5281/zenodo.8242024,27,2023,openalex,middle,Lidia Esther Lorié,,https://openalex.org/A5092798753,,,Lidia Esther Lorié
10.5281/zenodo.8242024,27,2023,openalex,last,Fidel Robinson Jay,0000-0002-4691-4954,https://openalex.org/A5073931113,,,Fidel Robinson Jay
10.5281/zenodo.8242035,27,2023,openalex,first,Lidia Esther Lorie Sierra,,https://openalex.org/A5033450681,,,Lidia Esther Lorie Sierra
10.5281/zenodo.8242035,27,2023,openalex,middle,Cristina Savón Leyva,,https://openalex.org/A5112387788,,,Cristina Savón Leyva
10.5281/zenodo.8242035,27,2023,openalex,middle,Olaysi Laffita Ramírez,,https://openalex.org/A5100574768,,,Olaysi Laffita Ramírez
10.5281/zenodo.8242035,27,2023,openalex,last,Adriesther González Lorié,,https://openalex.org/A5092798762,,,Adriesther González Lorié
10.5281/zenodo.7604122,26,2023,openalex,first,Marleys Verdecía Marín,,https://openalex.org/A5056563458,,,Marleys Verdecía Marín
10.5281/zenodo.7604122,26,2023,openalex,last,Hugo Freddy Torres Maya,0000-0002-0606-8108,https://openalex.org/A5026777712,,,Hugo Freddy Torres Maya
10.5281/zenodo.7604128,26,2023,openalex,first,Jorge David Morales Cobo,,https://openalex.org/A5000150739,,,Jorge David Morales Cobo
10.5281/zenodo.7604128,26,2023,openalex,middle,Sebastián Matheo Albuja Rivadeneira,,https://openalex.org/A5003907337,,,Sebastián Matheo Albuja Rivadeneira
10.5281/zenodo.7604128,26,2023,openalex,last,Yandry Jesús Mendoza Bailón,,https://openalex.org/A5027110939,,,Yandry Jesús Mendoza Bailón
10.5281/zenodo.7604135,26,2023,openalex,first,Fanny Maricela Pozo Hernández,,https://openalex.org/A5032974502,,,Fanny Maricela Pozo Hernández
10.5281/zenodo.7604135,26,2023,openalex,middle,Jorge Hernán Almeida Blacio,0000-0002-6716-9113,https://openalex.org/A5030610232,,,Jorge Hernán Almeida Blacio
10.5281/zenodo.7604135,26,2023,openalex,last,Óscar Rodrigo Aldaz Bombón,,https://openalex.org/A5006500364,,,Óscar Rodrigo Aldaz Bombón
10.5281/zenodo.7604142,26,2023,openalex,first,Deysi Viviana Bonilla Ledesma,0000-0001-9233-1883,https://openalex.org/A5073610157,,,Deysi Viviana Bonilla Ledesma
10.5281/zenodo.7604142,26,2023,openalex,middle,José Daniel Oviedo Miranda,,https://openalex.org/A5020106315,,,José Daniel Oviedo Miranda
10.5281/zenodo.7604142,26,2023,openalex,last,Melissa Eliana Del Campo Zapata,,https://openalex.org/A5031747840,,,Melissa Eliana Del Campo Zapata
10.5281/zenodo.7604146,26,2023,openalex,first,Jorge David Morales Cobos,,https://openalex.org/A5051831617,,,Jorge David Morales Cobos
10.5281/zenodo.7604146,26,2023,openalex,middle,Amarilis Maribel Guallpa Paguay,,https://openalex.org/A5026191102,,,Amarilis Maribel Guallpa Paguay
10.5281/zenodo.7604146,26,2023,openalex,last,Silka Belén Troya Roa,,https://openalex.org/A5064934057,,,Silka Belén Troya Roa
10.5281/zenodo.7604149,26,2023,openalex,first,Jorge David Morales Cobos,,https://openalex.org/A5051831617,,,Jorge David Morales Cobos
10.5281/zenodo.7604149,26,2023,openalex,last,Stephen Marcelo Enríquez Suarez,,https://openalex.org/A5073813709,,,Stephen Marcelo Enríquez Suarez
10.5281/zenodo.7604157,26,2023,openalex,first,Jorge David Morales Cobos,,https://openalex.org/A5051831617,,,Jorge David Morales Cobos
10.5281/zenodo.7604157,26,2023,openalex,middle,Vanessa Fernanda Haro Amores,,https://openalex.org/A5025111678,,,Vanessa Fernanda Haro Amores
10.5281/zenodo.7604157,26,2023,openalex,last,Nathaly Sarahí Lema Robalino,,https://openalex.org/A5076048387,,,Nathaly Sarahí Lema Robalino
10.5281/zenodo.7604163,26,2023,openalex,first,Carina Paola Guamán Álvarez,,https://openalex.org/A5080417963,,,Carina Paola Guamán Álvarez
10.5281/zenodo.7604163,26,2023,openalex,middle,Viviana Xiomara Paucar Manzano,,https://openalex.org/A5071518727,,,Viviana Xiomara Paucar Manzano
10.5281/zenodo.7604163,26,2023,openalex,last,Cristian Vicente Morocho Cegarra,,https://openalex.org/A5030460746,,,Cristian Vicente Morocho Cegarra
10.5281/zenodo.7604171,26,2023,openalex,first,Israel Adolfo Castro Vélez,,https://openalex.org/A5051903492,,,Israel Adolfo Castro Vélez
10.5281/zenodo.7604171,26,2023,openalex,middle,David Josué Dávalos López,,https://openalex.org/A5049840439,,,David Josué Dávalos López
10.5281/zenodo.7604171,26,2023,openalex,last,Janeth Alexandra Salvador Arroba,,https://openalex.org/A5063523153,,,Janeth Alexandra Salvador Arroba
10.5281/zenodo.7604178,26,2023,openalex,first,Marcelo Armijos Briones,0000-0002-5500-4768,https://openalex.org/A5090828474,,,Marcelo Armijos Briones
10.5281/zenodo.7604178,26,2023,openalex,middle,Juan Sebastián Flores Fiallos,0000-0002-5433-5426,https://openalex.org/A5077176995,,,Juan Sebastián Flores Fiallos
10.5281/zenodo.7604178,26,2023,openalex,last,Steven Javier Macas Paredes,,https://openalex.org/A5050447172,,,Steven Javier Macas Paredes
10.5281/zenodo.7604182,26,2023,openalex,first,Paola Andrea Mena Silva,0000-0001-9242-0296,https://openalex.org/A5080422587,,,Paola Andrea Mena Silva
10.5281/zenodo.7604182,26,2023,openalex,middle,Alejandra Sthefanny Ulloa Borja,,https://openalex.org/A5011590067,,,Alejandra Sthefanny Ulloa Borja
10.5281/zenodo.7604182,26,2023,openalex,last,María Fernanda Hidalgo Martínez,,https://openalex.org/A5108829772,,,María Fernanda Hidalgo Martínez
10.5281/zenodo.7604188,26,2023,openalex,first,Patricio Alonso Jaramillo Guerrero,0000-0003-4612-7501,https://openalex.org/A5014022485,,,Patricio Alonso Jaramillo Guerrero
10.5281/zenodo.7604188,26,2023,openalex,middle,Kevin Fabricio Aveiga Manosalvas,,https://openalex.org/A5067798911,,,Kevin Fabricio Aveiga Manosalvas
10.5281/zenodo.7604188,26,2023,openalex,last,Davianny Alexander Corrales Alciva,,https://openalex.org/A5026111832,,,Davianny Alexander Corrales Alciva
10.5281/zenodo.7604193,26,2023,openalex,first,Andrea Estefanía Buenaño Duque,,https://openalex.org/A5026115636,,,Andrea Estefanía Buenaño Duque
10.5281/zenodo.7604193,26,2023,openalex,middle,Joshua Ismael Paredes Cisneros,0000-0001-8567-5207,https://openalex.org/A5017402214,,,Joshua Ismael Paredes Cisneros
10.5281/zenodo.7604193,26,2023,openalex,last,Carlos Gustavo López Barrionuevo,0000-0003-1102-4350,https://openalex.org/A5024378173,,,Carlos Gustavo López Barrionuevo
10.5281/zenodo.7604205,26,2023,openalex,first,Diana Sofía Iglesias Espín,,https://openalex.org/A5038185894,,,Diana Sofía Iglesias Espín
10.5281/zenodo.7604205,26,2023,openalex,middle,Erika Sarahí Cocha Chicaiza,,https://openalex.org/A5086369971,,,Erika Sarahí Cocha Chicaiza
10.5281/zenodo.7604205,26,2023,openalex,last,Juan Alberto Viteri-Rodríguez,0000-0002-2463-7036,https://openalex.org/A5017530720,,,Juan Alberto Viteri-Rodríguez
10.5281/zenodo.7604213,26,2023,openalex,first,Mónica Gabriela Chachalo Sandoval,,https://openalex.org/A5001699992,,,Mónica Gabriela Chachalo Sandoval
10.5281/zenodo.7604213,26,2023,openalex,middle,Evelyn Paulina Chacha Ochoa,,https://openalex.org/A5014534336,,,Evelyn Paulina Chacha Ochoa
10.5281/zenodo.7604213,26,2023,openalex,last,Shanderlyn Alejandra Herrera Sánchez,,https://openalex.org/A5043684903,,,Shanderlyn Alejandra Herrera Sánchez
10.5281/zenodo.7616422,26,2023,openalex,first,Roxana Abigail Morales Guanin,,https://openalex.org/A5044070854,,,Roxana Abigail Morales Guanin
10.5281/zenodo.7616422,26,2023,openalex,middle,Arianna Dennise Verdezoto Martínez,,https://openalex.org/A5026028046,,,Arianna Dennise Verdezoto Martínez
10.5281/zenodo.7616422,26,2023,openalex,last,María de Lourdes Llerena cepeda,,https://openalex.org/A5044019585,,,María de Lourdes Llerena cepeda
10.5281/zenodo.7616459,26,2023,openalex,first,Alex Ramon Valencia Herrera,,https://openalex.org/A5007492214,,,Alex Ramon Valencia Herrera
10.5281/zenodo.7616459,26,2023,openalex,middle,Liliana Katherine Sailema López,0000-0003-1709-4261,https://openalex.org/A5049814315,,,Liliana Katherine Sailema López
10.5281/zenodo.7616459,26,2023,openalex,last,Génesis Alexandra Zúñiga Cárdenas,0000-0003-2010-0044,https://openalex.org/A5021388321,,,Génesis Alexandra Zúñiga Cárdenas
10.5281/zenodo.7616497,26,2023,openalex,first,Ana Cristina Arellano Haro,0009-0000-6983-2735,https://openalex.org/A5037638197,,,Ana Cristina Arellano Haro
10.5281/zenodo.7616497,26,2023,openalex,middle,Diego Armando Suárez Páez,,https://openalex.org/A5063416740,,,Diego Armando Suárez Páez
10.5281/zenodo.7616497,26,2023,openalex,last,Mayra Alexandra López Villagrán,0000-0002-1665-4370,https://openalex.org/A5059326416,,,Mayra Alexandra López Villagrán
10.5281/zenodo.7616533,26,2023,openalex,first,Rosita Elizabeth Olivo Torres,,https://openalex.org/A5056771491,,,Rosita Elizabeth Olivo Torres
10.5281/zenodo.7616533,26,2023,openalex,middle,Nayely Belén Quintana Amores,,https://openalex.org/A5003501145,,,Nayely Belén Quintana Amores
10.5281/zenodo.7616533,26,2023,openalex,last,Erick Stalyn Zavala Coello,,https://openalex.org/A5088105641,,,Erick Stalyn Zavala Coello
10.5281/zenodo.7616560,26,2023,openalex,first,Ronelsys Martínez Martinez,,https://openalex.org/A5054118984,,,Ronelsys Martínez Martinez
10.5281/zenodo.7616560,26,2023,openalex,middle,Iván Pimienta Concepción,0000-0002-7623-7499,https://openalex.org/A5030073184,,,Iván Pimienta Concepción
10.5281/zenodo.7616560,26,2023,openalex,last,Raúl González-Salas,0000-0003-1623-3709,https://openalex.org/A5068072259,,,Raúl González-Salas
10.5281/zenodo.7616901,26,2023,openalex,first,Diana Lorena Jordán Fiallos,,https://openalex.org/A5056337924,,,Diana Lorena Jordán Fiallos
10.5281/zenodo.7616901,26,2023,openalex,middle,Jennifer Carolina López Paredes,,https://openalex.org/A5000022903,,,Jennifer Carolina López Paredes
10.5281/zenodo.7616901,26,2023,openalex,last,Doménica Paulina Quiroz Gallardo,,https://openalex.org/A5042748981,,,Doménica Paulina Quiroz Gallardo
10.5281/zenodo.7616993,26,2023,openalex,first,Patricio Alonso Jaramillo Guerrero,0000-0003-4612-7501,https://openalex.org/A5014022485,,,Patricio Alonso Jaramillo Guerrero
10.5281/zenodo.7616993,26,2023,openalex,middle,Juan Andrés Alarcón Mayorga,,https://openalex.org/A5025492274,,,Juan Andrés Alarcón Mayorga
10.5281/zenodo.7616993,26,2023,openalex,last,David Alejandro Mesías Narváez,,https://openalex.org/A5048057993,,,David Alejandro Mesías Narváez
10.5281/zenodo.7617243,26,2023,openalex,first,María Fernanda Cueva Moncayo,0000-0001-8440-5352,https://openalex.org/A5046000239,,,María Fernanda Cueva Moncayo
10.5281/zenodo.7617243,26,2023,openalex,middle,Ariel Eduardo Cajas Jami,,https://openalex.org/A5016045879,,,Ariel Eduardo Cajas Jami
10.5281/zenodo.7617243,26,2023,openalex,last,Jhosua Santiago Flores Bonilla,,https://openalex.org/A5071234122,,,Jhosua Santiago Flores Bonilla
10.5281/zenodo.7517508,25,2022,openalex,first,Florentín Smarandache,0000-0002-5560-5926,https://openalex.org/A5012703845,,,Florentín Smarandache
10.5281/zenodo.7517538,25,2022,openalex,first,Carlos Omar Blacio Vil,,https://openalex.org/A5089182555,,,Carlos Omar Blacio Vil
10.5281/zenodo.7517538,25,2022,openalex,middle,Carlos Alberto Pérez Padilla,0000-0003-1898-0492,https://openalex.org/A5024889476,,,Carlos Alberto Pérez Padilla
10.5281/zenodo.7517538,25,2022,openalex,last,María Grazia Teneda Espín,,https://openalex.org/A5026269140,,,María Grazia Teneda Espín
10.5281/zenodo.7519020,25,2022,openalex,first,Riber Fabián Donoso Noroña,0000-0002-9132-3459,https://openalex.org/A5013555081,,,Riber Fabián Donoso Noroña
10.5281/zenodo.7519020,25,2022,openalex,middle,Nairovys Gómez Martínez,0000-0003-1120-8408,https://openalex.org/A5087948843,,,Nairovys Gómez Martínez
10.5281/zenodo.7519020,25,2022,openalex,last,Adisnay Rodríguez Plascencia,,https://openalex.org/A5004005280,,,Adisnay Rodríguez Plascencia
10.5281/zenodo.7519044,25,2022,openalex,first,Alía Belén Otáñez Herrera,,https://openalex.org/A5034994556,,,Alía Belén Otáñez Herrera
10.5281/zenodo.7519044,25,2022,openalex,last,Mónica Sofía Pallo Sarabia,,https://openalex.org/A5047104511,,,Mónica Sofía Pallo Sarabia
10.5281/zenodo.7519075,25,2022,openalex,first,Israel Darío Carrillo Quisnia,,https://openalex.org/A5015991796,,,Israel Darío Carrillo Quisnia
10.5281/zenodo.7519075,25,2022,openalex,middle,Cristian Xavier Muñoz Peralvo,,https://openalex.org/A5070439569,,,Cristian Xavier Muñoz Peralvo
10.5281/zenodo.7519075,25,2022,openalex,last,Steffy Mishell Falconí Cobeña,,https://openalex.org/A5055114917,,,Steffy Mishell Falconí Cobeña
10.5281/zenodo.7519104,25,2022,openalex,first,María Fernanda Cueva Moncayo,0000-0001-8440-5352,https://openalex.org/A5046000239,,,María Fernanda Cueva Moncayo
10.5281/zenodo.7519104,25,2022,openalex,middle,Damaris Katherine Huera Valencia,,https://openalex.org/A5080062082,,,Damaris Katherine Huera Valencia
10.5281/zenodo.7519104,25,2022,openalex,last,Nicolás Andrés Sotomayor Jarrín,,https://openalex.org/A5047275272,,,Nicolás Andrés Sotomayor Jarrín
10.5281/zenodo.7519119,25,2022,openalex,first,Fanny del Rocío Lozada López,,https://openalex.org/A5042137605,,,Fanny del Rocío Lozada López
10.5281/zenodo.7519119,25,2022,openalex,middle,Verónica Alejandra Salame Ortíz,,https://openalex.org/A5112888549,,,Verónica Alejandra Salame Ortíz
10.5281/zenodo.7519119,25,2022,openalex,last,Rómulo Guillermo López Torres,0000-0001-9656-3876,https://openalex.org/A5066032707,,,Rómulo Guillermo López Torres
10.5281/zenodo.7519127,25,2022,openalex,first,Fanny del Rocío Lozada López,,https://openalex.org/A5042137605,,,Fanny del Rocío Lozada López
10.5281/zenodo.7519127,25,2022,openalex,middle,Verónica Alejandra Salame Ortíz,,https://openalex.org/A5112888549,,,Verónica Alejandra Salame Ortíz
10.5281/zenodo.7519127,25,2022,openalex,last,Rómulo Guillermo López Torres,0000-0001-9656-3876,https://openalex.org/A5066032707,,,Rómulo Guillermo López Torres
10.5281/zenodo.7519208,25,2022,openalex,first,Mildre Mercedes Vidal del Río,0000-0003-3496-5057,https://openalex.org/A5017617540,,,Mildre Mercedes Vidal del Río
10.5281/zenodo.7519208,25,2022,openalex,middle,Raúl González-Salas,0000-0003-1623-3709,https://openalex.org/A5068072259,,,Raúl González-Salas
10.5281/zenodo.7519208,25,2022,openalex,last,Aldemar Alejandro Monsalve Guamán,0000-0001-7106-0746,https://openalex.org/A5077607794,,,Aldemar Alejandro Monsalve Guamán
10.5281/zenodo.7519218,25,2022,openalex,first,Alejandro Sebastián Mayorga Garcés,,https://openalex.org/A5104102280,,,Alejandro Sebastián Mayorga Garcés
10.5281/zenodo.7519218,25,2022,openalex,middle,Liliana Katherine Sailema López,0000-0003-1709-4261,https://openalex.org/A5049814315,,,Liliana Katherine Sailema López
10.5281/zenodo.7519218,25,2022,openalex,last,Génesis Alexandra Zúñiga Cárdenas,0000-0003-2010-0044,https://openalex.org/A5021388321,,,Génesis Alexandra Zúñiga Cárdenas
10.5281/zenodo.7519231,25,2022,openalex,first,Riber Fabián Donoso Noroña,0000-0002-9132-3459,https://openalex.org/A5013555081,,,Riber Fabián Donoso Noroña
10.5281/zenodo.7519231,25,2022,openalex,middle,Nairovys Gómez Martínez,0000-0003-1120-8408,https://openalex.org/A5087948843,,,Nairovys Gómez Martínez
10.5281/zenodo.7519231,25,2022,openalex,last,Adisnay Rodríguez Plascencia,,https://openalex.org/A5004005280,,,Adisnay Rodríguez Plascencia
10.5281/zenodo.7519268,25,2022,openalex,first,Florentín Smarandache,0000-0002-5560-5926,https://openalex.org/A5012703845,,,Florentín Smarandache
10.5281/zenodo.7519332,25,2022,openalex,first,Johanna Irene Escobar Jara,0000-0002-9053-8060,https://openalex.org/A5033119263,,,Johanna Irene Escobar Jara
10.5281/zenodo.7519332,25,2022,openalex,middle,Paola Elizabeth Cortez Clavijo,0000-0002-5926-7282,https://openalex.org/A5042286500,,,Paola Elizabeth Cortez Clavijo
10.5281/zenodo.7519332,25,2022,openalex,middle,Marjorie Alexandra Coronel Suárez,0000-0003-3543-5357,https://openalex.org/A5092098697,,,Marjorie Alexandra Coronel Suárez
10.5281/zenodo.7519332,25,2022,openalex,last,Noel Batista Hernández,0000-0002-2975-2113,https://openalex.org/A5101521378,,,Noel Batista Hernández
10.5281/zenodo.7489296,24,2022,openalex,first,Nathalie Steffy Ponce Reyes,0000-0002-0496-2202,https://openalex.org/A5037735061,,,Nathalie Steffy Ponce Reyes
10.5281/zenodo.7489296,24,2022,openalex,middle,Myrian Margarita Grijalva Palacios,,https://openalex.org/A5000907244,,,Myrian Margarita Grijalva Palacios
10.5281/zenodo.7489296,24,2022,openalex,last,Jordán David Burbano Ortega,,https://openalex.org/A5019592677,,,Jordán David Burbano Ortega
10.5281/zenodo.7489486,24,2022,openalex,first,Raúl Fabricio Sánchez Santacruz,0000-0002-4222-6214,https://openalex.org/A5035986086,,,Raúl Fabricio Sánchez Santacruz
10.5281/zenodo.7489486,24,2022,openalex,middle,Nelly Valeria Vinueza Ochoa,,https://openalex.org/A5034060634,,,Nelly Valeria Vinueza Ochoa
10.5281/zenodo.7489486,24,2022,openalex,last,Patty Elizabeth Del Pozo Franco,0000-0003-0799-6165,https://openalex.org/A5008839598,,,Patty Elizabeth Del Pozo Franco
10.5281/zenodo.7489530,24,2022,openalex,first,Marcia Esther España Herreria,,https://openalex.org/A5005515462,,,Marcia Esther España Herreria
10.5281/zenodo.7489530,24,2022,openalex,middle,Rosa Leonor Maldonado Manzano,0000-0002-0083-3227,https://openalex.org/A5046243778,,,Rosa Leonor Maldonado Manzano
10.5281/zenodo.7489530,24,2022,openalex,last,Alex Javier Peñafiel Palacios,,https://openalex.org/A5010283394,,,Alex Javier Peñafiel Palacios
10.5281/zenodo.7489521,24,2022,openalex,first,Jéssica Jasmín Cellán Palacios,,https://openalex.org/A5072804658,,,Jéssica Jasmín Cellán Palacios
10.5281/zenodo.7489521,24,2022,openalex,middle,Iyo Alexis Cruz Piza,0000-0002-9411-9672,https://openalex.org/A5080632142,,,Iyo Alexis Cruz Piza
10.5281/zenodo.7489521,24,2022,openalex,last,Ignacio Fernando Barcos Arias,0000-0003-2779-5512,https://openalex.org/A5043681401,,,Ignacio Fernando Barcos Arias
10.5281/zenodo.7489628,24,2022,openalex,first,Genesis Mercedes Peñafiel Huerta,,https://openalex.org/A5035329546,,,Genesis Mercedes Peñafiel Huerta
10.5281/zenodo.7489628,24,2022,openalex,middle,Madeleine Nicol Vásquez Silva,,https://openalex.org/A5010458821,,,Madeleine Nicol Vásquez Silva
10.5281/zenodo.7489628,24,2022,openalex,middle,Andrée Alexandre Amores Aguiar,,https://openalex.org/A5077091874,,,Andrée Alexandre Amores Aguiar
10.5281/zenodo.7489628,24,2022,openalex,last,Alex Javier Peñafiel Palacios,,https://openalex.org/A5010283394,,,Alex Javier Peñafiel Palacios
10.5281/zenodo.7489660,24,2022,openalex,first,Camila Alejandra Villafuerte Moya,0000-0002-7520-3510,https://openalex.org/A5027120046,,,Camila Alejandra Villafuerte Moya
10.5281/zenodo.7489660,24,2022,openalex,middle,Katherine Jeanine Chacón Escobar,,https://openalex.org/A5077516078,,,Katherine Jeanine Chacón Escobar
10.5281/zenodo.7489660,24,2022,openalex,middle,María Fernanda Bedoya Limaico,,https://openalex.org/A5061134418,,,María Fernanda Bedoya Limaico
10.5281/zenodo.7489660,24,2022,openalex,last,Christian David Zapata-Hidalgo,0000-0002-8463-3467,https://openalex.org/A5017428316,,,Christian David Zapata-Hidalgo
10.5281/zenodo.7489697,24,2022,openalex,first,Jeanneth Elizabeth Jami Carrera,0000-0003-2217-9593,https://openalex.org/A5046498582,,,Jeanneth Elizabeth Jami Carrera
10.5281/zenodo.7489697,24,2022,openalex,middle,María José Guzmán-Chango,0000-0001-9180-241X,https://openalex.org/A5057920028,,,María José Guzmán-Chango
10.5281/zenodo.7489697,24,2022,openalex,last,Josué Sebastián Chasi Benavides,,https://openalex.org/A5081974345,,,Josué Sebastián Chasi Benavides
10.5281/zenodo.7489740,24,2022,openalex,first,Jeanneth Elizabeth Jami Carrera,0000-0003-2217-9593,https://openalex.org/A5046498582,,,Jeanneth Elizabeth Jami Carrera
10.5281/zenodo.7489740,24,2022,openalex,middle,María José Guzmán-Chango,0000-0001-9180-241X,https://openalex.org/A5057920028,,,María José Guzmán-Chango
10.5281/zenodo.7489740,24,2022,openalex,last,Josué Sebastián Chasi Benavides,,https://openalex.org/A5081974345,,,Josué Sebastián Chasi Benavides
10.5281/zenodo.7490025,24,2022,openalex,first,Camila Estefanía Navas Mayorga,,https://openalex.org/A5086492059,,,Camila Estefanía Navas Mayorga
10.5281/zenodo.7490025,24,2022,openalex,middle,Jorge Miguel Vallejo Navas,,https://openalex.org/A5026266724,,,Jorge Miguel Vallejo Navas
10.5281/zenodo.7490025,24,2022,openalex,last,Marcelo Armijos Briones,0000-0002-5500-4768,https://openalex.org/A5090828474,,,Marcelo Armijos Briones
10.5281/zenodo.7490057,24,2022,openalex,first,Christian David Zapata-Hidalgo,0000-0002-8463-3467,https://openalex.org/A5017428316,,,Christian David Zapata-Hidalgo
10.5281/zenodo.7490057,24,2022,openalex,middle,Juan Francisco Ruiz Quiroz,,https://openalex.org/A5002929451,,,Juan Francisco Ruiz Quiroz
10.5281/zenodo.7490057,24,2022,openalex,last,Rhonny Rigoberto Rosero Rosero,,https://openalex.org/A5073159872,,,Rhonny Rigoberto Rosero Rosero
10.5281/zenodo.7490125,24,2022,openalex,first,Luis Darío Pérez Villalba,,https://openalex.org/A5074521298,,,Luis Darío Pérez Villalba
10.5281/zenodo.7490125,24,2022,openalex,middle,Nayely Shuliana Saltos Albán,,https://openalex.org/A5029775464,,,Nayely Shuliana Saltos Albán
10.5281/zenodo.7490125,24,2022,openalex,middle,Angelica Fernanda Párraga Arévalo,,https://openalex.org/A5079161195,,,Angelica Fernanda Párraga Arévalo
10.5281/zenodo.7490125,24,2022,openalex,last,Edison Samuel Haro Pujos,,https://openalex.org/A5058411042,,,Edison Samuel Haro Pujos
10.5281/zenodo.7490140,24,2022,openalex,first,Geoconda del Rocío García Sánchez,,https://openalex.org/A5018864958,,,Geoconda del Rocío García Sánchez
10.5281/zenodo.7490140,24,2022,openalex,middle,Juan Carlos Arandia Zambrano,,https://openalex.org/A5103983719,,,Juan Carlos Arandia Zambrano
10.5281/zenodo.7490140,24,2022,openalex,last,Karen Clemencia Triviño Vera,,https://openalex.org/A5080039443,,,Karen Clemencia Triviño Vera
10.5281/zenodo.7490170,24,2022,openalex,first,Carmen Salinas Goodier,,https://openalex.org/A5057927714,,,Carmen Salinas Goodier
10.5281/zenodo.7490170,24,2022,openalex,middle,Samanta Irenka Robles Cuaspud,,https://openalex.org/A5046495728,,,Samanta Irenka Robles Cuaspud
10.5281/zenodo.7490170,24,2022,openalex,middle,Ana Lucia Cunalata Jinde,,https://openalex.org/A5075082402,,,Ana Lucia Cunalata Jinde
10.5281/zenodo.7490170,24,2022,openalex,last,José Andrés Ortiz Altamirano,,https://openalex.org/A5000221902,,,José Andrés Ortiz Altamirano
10.5281/zenodo.7490201,24,2022,openalex,first,Luis Darío Pérez Villalba,,https://openalex.org/A5074521298,,,Luis Darío Pérez Villalba
10.5281/zenodo.7490201,24,2022,openalex,middle,Ana Paula Meza Olmedo,,https://openalex.org/A5006575570,,,Ana Paula Meza Olmedo
10.5281/zenodo.7490201,24,2022,openalex,middle,Julissa Nicole Moreno Díaz,0000-0002-6761-9575,https://openalex.org/A5055438370,,,Julissa Nicole Moreno Díaz
10.5281/zenodo.7490201,24,2022,openalex,last,Alexa Stefanía Guzmán Gallegos,,https://openalex.org/A5048616656,,,Alexa Stefanía Guzmán Gallegos
10.5281/zenodo.7490212,24,2022,openalex,first,Lourdes Elizabeth Menéndez Oña,,https://openalex.org/A5013038639,,,Lourdes Elizabeth Menéndez Oña
10.5281/zenodo.7490212,24,2022,openalex,middle,José Israel Castillo González,,https://openalex.org/A5054971502,,,José Israel Castillo González
10.5281/zenodo.7490212,24,2022,openalex,last,Andrea Katherine Miranda Anchundia,,https://openalex.org/A5089547056,,,Andrea Katherine Miranda Anchundia
10.5281/zenodo.7490226,24,2022,openalex,first,Darío Pérez Villalba,,https://openalex.org/A5082738431,,,Darío Pérez Villalba
10.5281/zenodo.7490226,24,2022,openalex,middle,Luisa María Larrea Martínez,0000-0002-8019-2406,https://openalex.org/A5072739507,,,Luisa María Larrea Martínez
10.5281/zenodo.7490226,24,2022,openalex,middle,Paola Beatriz Tapia Cando,0000-0002-8621-1137,https://openalex.org/A5048992498,,,Paola Beatriz Tapia Cando
10.5281/zenodo.7490226,24,2022,openalex,last,Alexis Orlando Cueva Espinoza,,https://openalex.org/A5043365556,,,Alexis Orlando Cueva Espinoza
10.5281/zenodo.7490238,24,2022,openalex,first,Marco Antonio Mesache-Villagómez,0000-0001-6116-4146,https://openalex.org/A5029466965,,,Marco Antonio Mesache-Villagómez
10.5281/zenodo.7490238,24,2022,openalex,middle,María Daniela Morales Núñez,,https://openalex.org/A5024383056,,,María Daniela Morales Núñez
10.5281/zenodo.7490238,24,2022,openalex,middle,Samantha de los Ángeles Vásquez-Barberán,0000-0001-6427-4228,https://openalex.org/A5005988980,,,Samantha de los Ángeles Vásquez-Barberán
10.5281/zenodo.7490238,24,2022,openalex,last,Gabriela Liseth Vaca-Altamirano,0000-0003-4707-7147,https://openalex.org/A5034321215,,,Gabriela Liseth Vaca-Altamirano
